fold,seed,AUC,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,Train_procrustedCorr,Test_procrustedCorr,Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,numFeatures,TrainlogLoss,TrainAUC,TrainprAUC,TrainAccuracy,TrainKappa,TrainF1,TrainSensitivity,TrainSpecificity,TrainPos_Pred_Value,TrainNeg_Pred_Value,TrainPrecision,TrainRecall,TrainDetection_Rate,TrainBalanced_Accuracy,method,mtry,positiveClass
2,54,0.833333333333333,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.3549284608109664,0.8184557336396294,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,3,0.6926484002138225,0.7055102040816327,0.6065121408023193,0.6900805860805861,0.37388665897081247,0.6487459207459207,0.6304761904761905,0.7435714285714285,0.6909047619047619,0.7044213564213564,0.6909047619047619,0.6304761904761905,0.29144322344322343,0.6870238095238095,rf,2,C3H
3,54,0.333333333333333,0.5714285714285714,0.16000000000000003,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,1,0.4222502054755559,0.7866085309413258,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285715,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.5833333333333333,5,0.578495601160819,0.791734693877551,0.6672395286591715,0.7385347985347985,0.4687200922899504,0.6941256521256521,0.6714285714285714,0.7964285714285714,0.7508888888888889,0.7543217893217893,0.7508888888888889,0.6714285714285714,0.3120732600732601,0.7339285714285714,rf,2,C3H
4,54,0.875,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.6838938498378487,0.7744531120459667,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,8,0.5550518101284109,0.805,0.6772073668725455,0.7254212454212454,0.4414098325668636,0.6773796269090386,0.6685714285714286,0.7742857142857142,0.7150952380952381,0.752974025974026,0.7150952380952381,0.6685714285714286,0.30533333333333335,0.7214285714285714,rf,2,C3H
5,54,0.9375,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.36566133412078144,0.7203852884762549,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,3,0.7135805021894559,0.6621428571428571,0.5675912756225256,0.6374212454212455,0.26690114832975603,0.5976832056832057,0.6142857142857143,0.6521428571428571,0.6046043956043956,0.6711298701298701,0.6046043956043956,0.6142857142857143,0.2814065934065934,0.6332142857142857,rf,2,C3H
6,54,1,1,1,0.6305833524471808,1,0.5,0.00390625,NaN,0.3847946247909416,0.8204396318873839,1,1,1,1,1,1,1,0.5,0.5,0.5,1,3,0.6954566912727536,0.6887244897959184,0.5855046696028838,0.6621098901098901,0.3099274351804582,0.5966919746919747,0.5771428571428572,0.7307142857142858,0.6624603174603174,0.6826204906204906,0.6624603174603174,0.5771428571428572,0.2641318681318681,0.6539285714285714,rf,2,C3H
7,54,0.466666666666667,0.625,0.25,0.24486321636655164,0.9147665858627464,0.625,0.6513670086860655,1,0.7988737301864869,0.7026308495539668,0.6666666666666666,0.6,0.5,0.75,0.5,0.6666666666666666,0.5714285714285715,0.375,0.25,0.5,0.6333333333333333,2,0.9935051329351208,0.5437074829931973,0.48864168321757606,0.5621684981684981,0.11478245397297546,0.4998785071138012,0.4819047619047619,0.6328571428571429,0.5425555555555556,0.5816926406926407,0.5425555555555556,0.4819047619047619,0.22798534798534797,0.5573809523809523,rf,2,C3H
8,54,0.666666666666667,0.75,0.4666666666666667,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,1,0.4386888088751009,0.8393529547624708,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.25,0.375,0.7333333333333334,7,0.5831643356497147,0.7764710884353742,0.651623479860087,0.6965567765567766,0.38768490880999124,0.6538231833525951,0.6304761904761904,0.7564285714285715,0.7165714285714285,0.7078730158730159,0.7165714285714285,0.6304761904761904,0.2967619047619048,0.6934523809523809,rf,2,C3H
9,54,0.5625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.4664001463403695,0.824079225720686,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,7,0.5934544149624877,0.757125850340136,0.6397801395033538,0.6863882783882784,0.35925908551589797,0.6233073593073593,0.5914285714285714,0.7671428571428571,0.678936507936508,0.700994227994228,0.678936507936508,0.5914285714285714,0.2704615384615385,0.6792857142857143,rf,2,C3H
10,54,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.3735240300290647,0.5201537237052033,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,2,0.7244780924559143,0.6827551020408164,0.5832693287202215,0.6170549450549451,0.22638904688114514,0.562189340071693,0.5647619047619048,0.6621428571428571,0.5905873015873015,0.650958152958153,0.5905873015873015,0.5647619047619048,0.25765567765567765,0.613452380952381,rf,2,C3H
1,55,0.75,0.8888888888888888,0.7692307692307692,0.517503485082663,0.9971908632534008,0.5555555555555556,0.041339127523531694,1,0.43991298396345735,0.6919943124633197,0.75,1,1,0.8333333333333333,1,0.75,0.8571428571428571,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.875,4,0.5639862256546829,0.7933163265306122,0.6651950770790056,0.6976703296703297,0.3889454104401385,0.653974247974248,0.6466666666666666,0.7421428571428571,0.7117561327561327,0.7247085137085137,0.7117561327561328,0.6466666666666666,0.29995604395604397,0.6944047619047619,rf,2,C3H
2,55,0.833333333333333,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.59450172273262,0.7639047948063948,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,6,0.604882654065162,0.7463945578231292,0.6391866742714957,0.7040439560439561,0.40420217725024393,0.6713734892558422,0.6657142857142857,0.7378571428571429,0.7311197691197691,0.7252756132756133,0.7311197691197691,0.6657142857142857,0.30912820512820516,0.7017857142857142,rf,2,C3H
3,55,0.7,0.7777777777777778,0.5263157894736842,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,0.4795001221869535,0.4440720205037733,0.9076259294080543,0.5,1,1,0.7142857142857143,1,0.5,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.75,4,0.580242625414839,0.7575,0.6369820657186729,0.6928498168498168,0.3811515282370095,0.6589332628156157,0.6495238095238095,0.7292857142857143,0.7056190476190477,0.7121370851370852,0.7056190476190476,0.6495238095238095,0.30136263736263735,0.6894047619047619,rf,2,C3H
4,55,0.5,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.4330889120878335,0.608035512170037,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,3,0.7071277964435755,0.6622448979591837,0.5839368592716807,0.6434725274725275,0.28124348105579816,0.5879627039627039,0.5619047619047619,0.7192857142857143,0.6523650793650794,0.6584660894660894,0.6523650793650794,0.5619047619047619,0.2592527472527473,0.6405952380952381,rf,2,C3H
5,55,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.29573735678256396,0.6524230934647016,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,2,0.7472251499300779,0.74,0.6329484681984682,0.6779633699633699,0.34972054328435476,0.6418151848151848,0.6371428571428571,0.7128571428571429,0.669984126984127,0.704920634920635,0.669984126984127,0.6371428571428571,0.29136996336996335,0.675,rf,2,C3H
6,55,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.5991426742738047,0.7801582208065161,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,4,0.6869325573723316,0.6916496598639456,0.6042510961260961,0.6449084249084249,0.28309783550440776,0.5952209620444915,0.5828571428571429,0.7,0.6476666666666667,0.6667763347763348,0.6476666666666666,0.5828571428571429,0.266007326007326,0.6414285714285715,rf,2,C3H
7,55,0.5,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.417158299221199,0.7575057802705218,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,4,0.6114069628885156,0.7560969387755102,0.6496291225309082,0.6951355311355312,0.38245776054635444,0.6257839676663206,0.579047619047619,0.7992857142857143,0.7547229437229437,0.7036291486291486,0.7547229437229437,0.579047619047619,0.26361904761904764,0.6891666666666667,rf,2,C3H
8,55,0.8125,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.48285828378265216,0.681008536226832,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,3,0.6413321354386265,0.6823469387755102,0.5921310305104948,0.5843663003663003,0.16609605450052534,0.5521612646612647,0.5361904761904762,0.6292857142857142,0.568047619047619,0.6082871572871573,0.568047619047619,0.5361904761904762,0.24537728937728936,0.5827380952380953,rf,2,C3H
9,55,0.75,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.42674320274467675,0.5694062490588027,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,2,0.8369921039306232,0.6214965986394557,0.535052858682323,0.5644249084249084,0.1209094110614039,0.5336764814705991,0.5247619047619048,0.5978571428571429,0.5148975468975469,0.6051123321123321,0.5148975468975469,0.5247619047619048,0.24452747252747253,0.5613095238095238,rf,2,C3H
10,55,0.916666666666667,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.378610755199276,0.7998875299735334,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,3,0.6659637357552242,0.6910544217687075,0.5910077714943787,0.6476630036630037,0.2870638793226287,0.5950694338341397,0.6095238095238095,0.6792857142857143,0.6176666666666667,0.6973479853479854,0.6176666666666667,0.6095238095238095,0.28402930402930404,0.6444047619047619,rf,2,C3H
1,56,0.75,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.3810552858812353,0.6883186651727976,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,1,1.414568407279839,0.48874999999999996,0.46315583903530333,0.4116336996336996,-0.18596622665319468,0.38351526279915027,0.3676190476190476,0.4464285714285714,0.35185714285714287,0.45038961038961034,0.35185714285714287,0.3676190476190476,0.16883516483516484,0.4070238095238095,rf,2,C3H
2,56,0.75,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.14371377290361476,0.5923268865218114,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,1,1.3064194308224437,0.5964880952380952,0.2510525446775447,0.5997362637362638,0.14382673851914746,0.33829107400535974,0.18857142857142856,0.9464285714285714,0.8095238095238095,0.5817316017316017,0.8095238095238095,0.18857142857142856,0.08545054945054945,0.5675,rf,2,C3H
3,56,0.8,0.875,0.75,0.47349032912479344,0.9968402764687481,0.625,0.1350417733192445,1,0.7235181919698752,0.7280885757458412,1,0.8,0.75,1,0.75,1,0.8571428571428571,0.375,0.375,0.5,0.9,3,0.7840769303969457,0.625765306122449,0.5436538431806289,0.5873553113553114,0.170493922285534,0.5675834100539983,0.5828571428571429,0.5864285714285714,0.569047619047619,0.6112020202020202,0.569047619047619,0.5828571428571429,0.27554578754578757,0.5846428571428571,rf,2,C3H
4,56,0.5,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.08385671169062114,NA,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,1,1.3742939751810064,0.5667857142857143,0.2135486804861805,0.583956043956044,0.10122248048283147,0.3050099206349206,0.12095238095238095,0.9735714285714285,0.8333333333333334,0.5691774891774891,0.8333333333333334,0.12095238095238095,0.05509157509157509,0.5472619047619047,rf,2,C3H
5,56,0.5,0.5714285714285714,0.22222222222222224,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,0.24821307898992362,0.39445087674659934,0.7366813839644212,1,0.25,0.5,1,0.5,1,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.625,1,1.2713183048359555,0.5052040816326531,0.44390924898514184,0.4206886446886447,-0.16136360301829006,0.372643121584298,0.3819047619047619,0.4557142857142857,0.37185714285714283,0.45579365079365075,0.37185714285714283,0.3819047619047619,0.17727472527472526,0.4188095238095238,rf,2,C3H
6,56,0.5,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.20681792567517424,0.5929144984688545,0.5,0.75,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5714285714285715,0.5,0.25,0.375,0.625,3,0.701312391795875,0.6836904761904762,0.575039472101972,0.6317216117216117,0.22509117268341644,0.45036676286676286,0.3276190476190476,0.8878571428571429,0.7368055555555555,0.6138601398601398,0.7368055555555556,0.3276190476190476,0.14911355311355312,0.6077380952380952,rf,2,C3H
7,56,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.3405677958374307,0.6701097696962863,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,2,0.7269528549400177,0.6427721088435374,0.5550877409627409,0.597948717948718,0.19344369637659753,0.5674791352438411,0.6057142857142856,0.59,0.5527229437229437,0.6550158730158729,0.5527229437229437,0.6057142857142856,0.2775824175824176,0.5978571428571429,rf,2,C3H
8,56,0.75,0.7142857142857143,0.36363636363636376,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.24321708997655375,0.4243590294649443,0.3333333333333333,1,1,0.6666666666666666,1,0.3333333333333333,0.5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.6666666666666666,2,1.033131994527325,0.5605697278911564,0.4540379085200514,0.5534945054945055,0.058978323628776974,0.35024801587301585,0.16952380952380952,0.8864285714285715,0.652361673414305,0.5503800643800644,0.652361673414305,0.16952380952380952,0.07884249084249084,0.5279761904761905,rf,2,C3H
9,56,0.625,0.5714285714285714,0.22222222222222224,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,0.24821307898992362,0.08586419804532923,0.32730801463625975,1,0.25,0.5,1,0.5,1,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.625,1,0.8784999781375012,0.5747619047619047,0.1801978021978022,0.6053040293040293,0.15622908027839583,0.3705853174603175,0.1495238095238095,1,1,0.5778501498501498,1,0.1495238095238095,0.07002197802197802,0.5747619047619047,rf,2,C3H
10,56,0.7,0.7777777777777778,0.55,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,1,0.23431249802497955,0.499595306107195,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.775,2,1.0132314398792737,0.4673299319727891,0.4463907592077235,0.4517948717948718,-0.10794988698350083,0.43363116384506756,0.39904761904761904,0.4957142857142857,0.37276190476190474,0.49280952380952375,0.37276190476190474,0.39904761904761904,0.18531868131868132,0.4473809523809524,rf,2,C3H
1,57,0.75,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.33258506468199145,0.715576139055054,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,2,0.8131783990947259,0.6599149659863945,0.5668697593742237,0.595941391941392,0.1919072566475602,0.5796203796203796,0.6209523809523809,0.5714285714285714,0.573979353979354,0.6354242424242424,0.573979353979354,0.6209523809523809,0.2898754578754579,0.5961904761904762,rf,2,C3H
2,57,0.65,0.6666666666666666,0.3720930232558139,0.2992950562085404,0.9251453685803082,0.5555555555555556,0.3743106756545341,0.24821307898992362,0.31794999737159363,0.5983546488008213,1,0.4,0.5714285714285715,1,0.5714285714285714,1,0.7272727272727273,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.7,1,0.9358075429064165,0.6672363945578231,0.563875681031931,0.6212014652014652,0.24463561114128213,0.5983455955808896,0.6285714285714286,0.6178571428571429,0.5962857142857143,0.6701341991341991,0.5962857142857143,0.6285714285714286,0.2909010989010989,0.6232142857142857,rf,2,C3H
3,57,0.9375,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.3418800028745502,0.6253586253964174,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,1,1.058131855448019,0.6221088435374149,0.5175500257018114,0.5849084249084249,0.17204336638556375,0.5589467591232297,0.5780952380952381,0.5935714285714285,0.5642914862914863,0.616979797979798,0.5642914862914863,0.5780952380952381,0.26268131868131867,0.5858333333333333,rf,2,C3H
4,57,0.5,0.5714285714285714,0.22222222222222224,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,0.24821307898992362,0.3110137371572787,0.771240320579676,1,0.25,0.5,1,0.5,1,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.625,1,0.984513576436722,0.7235374149659863,0.5793550298907442,0.6433260073260073,0.2838027329093227,0.602146392307383,0.62,0.6657142857142857,0.6157631257631258,0.6949769119769119,0.6157631257631258,0.62,0.2890989010989011,0.6428571428571428,rf,2,C3H
5,57,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.48943255920576456,0.5904392614105837,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,3,0.6796088397997235,0.6873639455782313,0.5907362254147969,0.63403663003663,0.26042883023326246,0.5881357531357532,0.5885714285714285,0.6707142857142857,0.6336825396825396,0.6604768564768565,0.6336825396825396,0.5885714285714285,0.2692600732600733,0.6296428571428572,rf,2,C3H
6,57,0.8125,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.3339898544624966,0.5630356118871589,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,1,0.9253791020153466,0.6993452380952381,0.5792826203227989,0.678930402930403,0.35877795536920376,0.6625613797966738,0.6885714285714286,0.6714285714285714,0.6569365079365079,0.7181053391053391,0.6569365079365079,0.6885714285714286,0.31536996336996337,0.68,rf,2,C3H
7,57,0.5,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.2870740595346338,0.6159266201065464,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,2,1.0331725383493775,0.6348384353741496,0.5338335282442426,0.5720879120879121,0.14101097911636482,0.5328638224520578,0.5352380952380952,0.605,0.5607142857142857,0.599103896103896,0.5607142857142857,0.5352380952380952,0.2484102564102564,0.5701190476190476,rf,2,C3H
8,57,0.5625,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.34855439637771274,0.5786290998293336,0.5,0.75,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5714285714285715,0.5,0.25,0.375,0.625,1,1.0689884842416444,0.6998724489795919,0.5561019884546671,0.6367179487179487,0.2673363999269275,0.5979042656689716,0.6295238095238095,0.64,0.6006507936507937,0.6912787212787213,0.6006507936507937,0.6295238095238095,0.2885421245421245,0.6347619047619047,rf,2,C3H
9,57,0.733333333333333,0.75,0.5294117647058824,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,0.4795001221869535,0.4308969427270411,0.6763457461839717,1,0.6,0.6,1,0.6,1,0.7499999999999999,0.375,0.375,0.625,0.8,2,0.8347335899395246,0.6493962585034013,0.5538841817904318,0.5583296703296703,0.12010074524673167,0.5425407925407926,0.560952380952381,0.5585714285714286,0.5452857142857143,0.5812496392496392,0.5452857142857143,0.560952380952381,0.2631648351648352,0.5597619047619048,rf,2,C3H
10,57,0.75,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.36020918430996063,0.7350279725663821,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,4,0.5785073178479101,0.7893197278911565,0.662464101209637,0.7586813186813187,0.5193412584623329,0.7442693972693972,0.7714285714285715,0.7521428571428571,0.7376984126984127,0.8003015873015873,0.7376984126984127,0.7714285714285715,0.35113553113553114,0.7617857142857143,rf,2,C3H
1,58,0.9375,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.8221358492993971,0.8846618491330852,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,5,0.5346605236414733,0.8176020408163265,0.6916613318890105,0.7287912087912088,0.45046228229890245,0.6877062741180388,0.6838095238095238,0.765,0.7423102453102454,0.7736248196248197,0.7423102453102453,0.6838095238095238,0.3128351648351648,0.7244047619047619,rf,2,C3H
2,58,0.916666666666667,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.3169121749491809,0.6733034207898851,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,5,0.6679454715720525,0.6832397959183674,0.5807755881684453,0.6265201465201465,0.2510644097700184,0.5993247041915772,0.6057142857142856,0.6442857142857142,0.622015873015873,0.6447720057720058,0.622015873015873,0.6057142857142856,0.28108424908424906,0.625,rf,2,C3H
3,58,0.533333333333333,0.625,0.3333333333333333,0.24486321636655164,0.9147665858627464,0.625,0.6513670086860655,0.24821307898992362,0.9993569002140491,0.9996398396771262,1,0.4,0.5,1,0.5,1,0.6666666666666666,0.375,0.375,0.75,0.7,229,0.7147431448908573,0.4473639455782313,0.4306768489447061,0.47295238095238096,-0.08013181165045902,0.34975274725274724,0.23619047619047617,0.6842857142857143,0.3921428571428571,0.49700122100122096,0.3921428571428571,0.23619047619047617,0.11120879120879121,0.4602380952380952,rf,2,C3H
4,58,1,1,1,0.6305833524471808,1,0.5,0.00390625,NaN,0.1564824182294542,0.5081969887228025,1,1,1,1,1,1,1,0.5,0.5,0.5,1,2,0.907995653321138,0.6309863945578231,0.53423395139913,0.578021978021978,0.15170676236888755,0.5315444294267824,0.5504761904761905,0.6042857142857143,0.5326031746031746,0.6281197691197691,0.5326031746031746,0.5504761904761905,0.2511208791208791,0.5773809523809524,rf,2,C3H
5,58,0.6,0.75,0.4666666666666667,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,1,0.8007125633643244,0.6509272460630112,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.25,0.375,0.7333333333333334,2,0.9496689063861895,0.6192006802721088,0.513322209701674,0.6156630036630036,0.21395299779096788,0.5178270618270618,0.4638095238095238,0.7478571428571429,0.6286190476190476,0.618099567099567,0.6286190476190476,0.4638095238095238,0.219985347985348,0.6058333333333333,rf,2,C3H
6,58,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.7926051586956632,0.7930465215510974,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,2,0.6919680365265141,0.69078231292517,0.5912967984396555,0.6705787545787546,0.32968973230296267,0.6117327117327117,0.5771428571428572,0.7492857142857142,0.6761587301587302,0.6785180375180375,0.6761587301587302,0.5771428571428572,0.2630915750915751,0.6632142857142858,rf,2,C3H
7,58,0.583333333333333,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.9992140282871947,0.9997828229671133,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,229,0.7187196940265936,0.43170068027210884,0.4326721520873307,0.47828571428571426,-0.0918274638724604,0.26221303948576674,0.08952380952380952,0.8221428571428572,0.24666666666666665,0.5082075702075702,0.24666666666666667,0.08952380952380952,0.040278388278388276,0.4558333333333333,rf,2,C3H
8,58,0.5,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.8198960624237482,0.7896547750915218,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,3,0.7192358329001073,0.644608843537415,0.5614141787445359,0.6553260073260073,0.2979692333455674,0.5803323343323343,0.5533333333333333,0.7428571428571429,0.6634603174603174,0.6731882561882562,0.6634603174603174,0.5533333333333333,0.25260073260073257,0.6480952380952381,rf,2,C3H
9,58,0.65625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.7880294308517113,0.7920410159468038,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,2,0.9442349363984818,0.632704081632653,0.5435470579354508,0.5822564102564103,0.14795402170327765,0.49051962038649344,0.47904761904761906,0.6678571428571428,0.5810707070707071,0.6101868131868132,0.5810707070707071,0.47904761904761906,0.2188864468864469,0.5734523809523809,rf,2,C3H
10,58,0.53125,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.7916285332675369,0.7205256707471491,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,1,0.9767490804464214,0.6007653061224489,0.5077677948704734,0.5936263736263736,0.16470469594193646,0.4754327894327894,0.4180952380952381,0.7435714285714285,0.6004444444444444,0.6029567099567099,0.6004444444444444,0.4180952380952381,0.191018315018315,0.5808333333333333,rf,2,C3H
1,59,0.583333333333333,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.26555469280693844,0.72176606040345,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,3,0.6893826888110598,0.7106802721088435,0.6018272149477507,0.6852893772893773,0.3628103237148178,0.6543311982135511,0.6571428571428571,0.7028571428571428,0.6916825396825397,0.7142438672438672,0.6916825396825397,0.6571428571428571,0.30747252747252746,0.6799999999999999,rf,2,C3H
2,59,0.9,0.8888888888888888,0.7692307692307692,0.517503485082663,0.9971908632534008,0.5555555555555556,0.041339127523531694,1,0.3338421032213569,0.7101680782325046,0.75,1,1,0.8333333333333333,1,0.75,0.8571428571428571,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.875,5,0.589541735406582,0.7748979591836734,0.6586441476843262,0.718945054945055,0.4309889929684519,0.6872978132978133,0.6904761904761905,0.74,0.708047619047619,0.74705772005772,0.708047619047619,0.6904761904761905,0.3213919413919414,0.7152380952380952,rf,2,C3H
